fecha,Municipio,dia_semana,indicador_movilidad,Casos Covid,indicador_recarga,Clase_socioe
20200416,Mina,JUEVES,1.082627119,0,0.533631035,
20200417,Mina,VIERNES,0.9989888777,0,0.625031606,
20200418,Mina,SABADO,0.9751203852,0,0.767046777,
20200419,Mina,DOMINGO,0.9554275965,0,0.863410354,
20200420,Mina,LUNES,0.9686668032,0,0.949596774,
20200421,Mina,MARTES,0.9074074074,0,0.572018585,
20200422,Mina,MIERCOLES,0.9129243095,0,0.871387742,
20200423,Mina,JUEVES,0.9258474576,0,0.703321239,
20200424,Mina,VIERNES,0.9666329626,0,0.792920354,
20200425,Mina,SABADO,0.9811396469,0,0.759599721,
20200426,Mina,DOMINGO,1.345702708,0,0.779175197,
20200427,Mina,LUNES,0.9338521401,0,1.070564516,
20200428,Mina,MARTES,0.9320987654,0,0.728962313,
20200429,Mina,MIERCOLES,0.9403331225,0,0.675770086,
20200430,Mina,JUEVES,0.9957627119,0,0.721183366,
20200501,Mina,VIERNES,0.9828109201,0,0.792920354,
20200502,Mina,SABADO,0.9911717496,0,0.614382127,
20200503,Mina,DOMINGO,0.9682235018,0,1.158233402,
20200504,Mina,LUNES,1.042391972,0,0.798387097,
20200505,Mina,MARTES,0.9423868313,0,0.82188952,
20200506,Mina,MIERCOLES,0.9508749736,0,0.830739917,
20200507,Mina,JUEVES,0.9830508475,0,1.000279096,
20200508,Mina,VIERNES,1.261880688,0,0.81517067,
20200509,Mina,SABADO,1.023274478,0,1.07423784,
20200510,Mina,DOMINGO,0.983152058,0,0.69026031,
20200511,Mina,LUNES,0.97890641,0,1.056451613,
20200512,Mina,MARTES,0.9279835391,0,0.631905008,
20200513,Mina,MIERCOLES,0.91714105,0,1.067005399,
20200514,Mina,JUEVES,0.9745762712,0,0.866313145,
20200515,Mina,VIERNES,0.996966633,0,0.716055626,
20200516,Mina,SABADO,0.9430176565,0,0.947637887,
20200517,Mina,DOMINGO,0.908509277,0,0.924246856,
20200518,Mina,LUNES,1.093590006,0,0.939516129,
20200519,Mina,MARTES,0.9341563786,0,0.609189468,
20200520,Mina,MIERCOLES,0.944549863,0,0.945061924,
20200521,Mina,JUEVES,1.080508475,0,0.797097404,
20200522,Mina,VIERNES,1.102123357,0,0.752465234,
20200523,Mina,SABADO,0.9791332263,0,0.636723295,
20200524,Mina,DOMINGO,0.9170398806,0,0.924246856,
20200525,Mina,LUNES,0.8969895556,1,0.852822581,
20200526,Mina,MARTES,0.9362139918,0,0.56169334,
20200527,Mina,MIERCOLES,0.9403331225,0,0.830739917,
20200528,Mina,JUEVES,0.9300847458,0,0.888640804,
20200529,Mina,VIERNES,0.9504550051,0,0.827307206,
20200530,Mina,SABADO,0.9309791332,0,0.733535024,
20200531,Mina,DOMINGO,0.946896993,0,0.877449547,
20200601,Mina,LUNES,1.044439894,0,1.084677419,
20200602,Mina,MARTES,0.9547325103,0,0.916881776,
20200603,Mina,MIERCOLES,0.9508749736,0,0.79771356,
20200604,Mina,JUEVES,1.26059322,0,0.759140385,
20200605,Mina,VIERNES,1.34479272,0,0.928445006,
20200606,Mina,SABADO,1.013242376,0,0.87502909,
20200607,Mina,DOMINGO,1.03646833,0,0.92190699,
20200608,Mina,LUNES,1.036248208,0,0.866935484,
20200609,Mina,MARTES,1.230452675,0,0.700051626,
20200610,Mina,MIERCOLES,1.168037107,0,1.067005399,
20200611,Mina,JUEVES,0.9661016949,1,0.781468044,
20200612,Mina,VIERNES,1.043478261,0,0.748419722,
20200613,Mina,SABADO,1.189807384,0,0.876890854,
20200614,Mina,DOMINGO,1.130304969,0,0.961684703,
20200615,Mina,LUNES,1.066967028,0,0.838709677,
20200616,Mina,MARTES,0.9732510288,0,0.662880743,
20200617,Mina,MIERCOLES,0.9803921569,0,0.815496983,
20200618,Mina,JUEVES,0.9639830508,0,0.739045493,
20200619,Mina,VIERNES,0.9949443883,0,0.788874842,
20200620,Mina,SABADO,1.009229535,0,0.662787992,
20200621,Mina,DOMINGO,0.9895500107,0,0.678560983,
20200622,Mina,LUNES,0.9625230391,0,0.808467742,
20200623,Mina,MARTES,0.950617284,0,0.764068147,
20200624,Mina,MIERCOLES,0.9930423782,0,0.741822801,
20200625,Mina,JUEVES,0.968220339,0,0.714485068,
20200626,Mina,VIERNES,0.9888776542,0,0.627054362,
20200627,Mina,SABADO,1.011235955,0,0.705608564,
20200628,Mina,DOMINGO,1.004478567,0,0.336940626,
20200629,Mina,LUNES,1.019864837,0,1.125,
20200630,Mina,MARTES,1.002057613,0,0.780588539,
20200701,Mina,MIERCOLES,1.075268817,0,1.188948873,
20200702,Mina,JUEVES,1.048728814,0,0.788166341,
20200703,Mina,VIERNES,1.021233569,0,0.649304678,
20200704,Mina,SABADO,1.115569823,0,0.709332092,
20200705,Mina,DOMINGO,1.18148859,0,0.804913717,
20200706,Mina,LUNES,1.107925456,0,1.024193548,
20200707,Mina,MARTES,0.9362139918,0,0.71450697,
20200708,Mina,MIERCOLES,0.9192494202,0,0.896792633,
20200709,Mina,JUEVES,0.9724576271,0,0.870778677,
20200710,Mina,VIERNES,0.9726996967,0,0.766624526,
20200711,Mina,SABADO,1.159711075,0,0.7037468,
20200712,Mina,DOMINGO,1.185753892,0,0.830652237,
20200713,Mina,LUNES,1.222609052,0,0.868951613,
20200714,Mina,MARTES,1.156378601,0,0.861125452,
20200715,Mina,MIERCOLES,1.117436222,0,1.013655129,
20200716,Mina,JUEVES,0.9661016949,0,0.656433157,
20200717,Mina,VIERNES,0.9524772497,0,0.851580278,
20200718,Mina,SABADO,0.967094703,0,0.88433791,
20200719,Mina,DOMINGO,0.8893154191,0,0.847031296,
20200720,Mina,LUNES,0.9891460168,0,0.925403226,
20200721,Mina,MARTES,0.9218106996,0,0.854930305,
20200722,Mina,MIERCOLES,0.944549863,0,0.785011115,
20200723,Mina,JUEVES,0.9639830508,0,0.50460508,
20200724,Mina,VIERNES,1.094034378,0,0.716055626,
20200725,Mina,SABADO,1.039325843,0,0.750290901,
20200726,Mina,DOMINGO,0.9788867562,0,0.374378473,
20200727,Mina,LUNES,0.5836575875,0,0.649193548,
20200728,Mina,MARTES,0.8930041152,0,1.034589572,
20200729,Mina,MIERCOLES,0.8791903858,0,1.008574151,
20200730,Mina,JUEVES,0.9470338983,0,0.991348032,
20200731,Mina,VIERNES,0.976744186,0,0.920353982,
20200801,Mina,SABADO,0.985152488,0,0.798696765,
20200802,Mina,DOMINGO,0.9447643421,0,0.683240714,
20200803,Mina,LUNES,1.126356748,1,0.991935484,
20200804,Mina,MARTES,1.004115226,0,0.609189468,
20200805,Mina,MIERCOLES,0.9065991988,0,1.039060019,
20200806,Mina,JUEVES,0.8834745763,0,0.948925481,
20200807,Mina,VIERNES,0.9201213347,0,0.772692794,
20200808,Mina,SABADO,0.8808186196,0,0.888061438,
20200809,Mina,DOMINGO,0.8658562593,0,0.723018426,
20200810,Mina,LUNES,0.8867499488,0,1.02016129,
20200811,Mina,MARTES,0.8703703704,1,0.569953536,
20200812,Mina,MIERCOLES,0.8981657179,0,0.820577961,
20200813,Mina,JUEVES,0.8961864407,0,0.654200391,
20200814,Mina,VIERNES,0.8978766431,0,0.625031606,
20200815,Mina,SABADO,1.02929374,0,0.871305562,
20200816,Mina,DOMINGO,1.079121348,0,0.753436677,
20200817,Mina,LUNES,1.06901495,0,0.981854839,
20200818,Mina,MARTES,0.9917695473,0,0.45431079,
20200819,Mina,MIERCOLES,0.9044908286,0,0.863766275,
20200820,Mina,JUEVES,1.112288136,0,0.812726765,
20200821,Mina,VIERNES,1.092012133,0,0.786852086,
20200822,Mina,SABADO,0.8928571429,0,0.619967419,
20200823,Mina,DOMINGO,0.8743868629,0,0.872769816,
20200824,Mina,LUNES,0.8580790498,0,0.717741935,
20200825,Mina,MARTES,0.8251028807,0,0.718637068,
20200826,Mina,MIERCOLES,0.9403331225,0,0.853604319,
20200827,Mina,JUEVES,0.8961864407,0,0.960089311,
20200828,Mina,VIERNES,0.9464105157,0,0.760556258,
20200829,Mina,SABADO,0.9329855538,0,0.726087968,
20200830,Mina,DOMINGO,0.9127745788,0,0.79321439,
20200831,Mina,LUNES,0.97890641,0,1.010080645,
20200901,Mina,MARTES,1.065843621,0,0.650490449,
20200902,Mina,MIERCOLES,1.022559561,0,0.800254049,
20200903,Mina,JUEVES,1.052966102,0,0.828356126,
20200904,Mina,VIERNES,1.035389282,0,0.851580278,
20200905,Mina,SABADO,0.9831460674,0,0.66651152,
20200906,Mina,DOMINGO,0.9255704841,0,0.755776543,
20200907,Mina,LUNES,0.9522834323,0,0.752016129,
20200908,Mina,MARTES,0.975308642,0,0.522457408,
20200909,Mina,MIERCOLES,0.9698503057,0,0.947602413,
20200910,Mina,JUEVES,0.9788135593,0,0.58498465,
20200911,Mina,VIERNES,0.976744186,0,0.807079646,
20200912,Mina,SABADO,1.21187801,0,0.6572027,
20200913,Mina,DOMINGO,1.008743869,0,0.48435215,
20200914,Mina,LUNES,0.956379275,0,0.816532258,
20200915,Mina,MARTES,0.9526748971,0,0.801239029,
20200916,Mina,MIERCOLES,0.8960573477,0,0.998412194,
20200917,Mina,JUEVES,0.9724576271,0,0.779235278,
20200918,Mina,VIERNES,1.037411527,0,0.807079646,
20200919,Mina,SABADO,0.9430176565,0,0.623690947,
20200920,Mina,DOMINGO,0.9596928983,0,0.517110266,
20200921,Mina,LUNES,0.9440917469,0,0.870967742,
20200922,Mina,MARTES,0.8456790123,0,0.695921528,
20200923,Mina,MIERCOLES,0.8812987561,0,0.838361385,
20200924,Mina,JUEVES,0.8199152542,0,0.761373151,
20200925,Mina,VIERNES,0.8675429727,0,0.600758534,
20200926,Mina,SABADO,0.7885232745,0,0.655340936,
20200927,Mina,DOMINGO,0.7442951589,0,0.828312372,
20200928,Mina,LUNES,0.8212164653,0,0.717741935,
20200929,Mina,MARTES,0.7551440329,0,0.629839959,
20200930,Mina,MIERCOLES,0.7779886148,0,0.848523341,
20201001,Mina,JUEVES,0.843220339,0,0.696622942,
20201002,Mina,VIERNES,0.8594539939,0,0.695828066,
20201003,Mina,SABADO,0.812600321,0,0.625552711,
20201004,Mina,DOMINGO,0.8082746854,0,0.69026031,
20201005,Mina,LUNES,0.853983207,0,0.923387097,
20201006,Mina,MARTES,0.8230452675,0,0.737222509,
20201007,Mina,MIERCOLES,0.8159392789,0,0.548745634,
20201008,Mina,JUEVES,0.781779661,0,0.734579961,
20201009,Mina,VIERNES,0.7502527806,0,0.796965866,
20201010,Mina,SABADO,0.9610754414,0,0.761461485,
20201011,Mina,DOMINGO,0.9362337385,0,0.521789997,
20201012,Mina,LUNES,0.6921974196,0,0.711693548,
20201013,Mina,MARTES,0.6893004115,0,0.580278782,
20201014,Mina,MIERCOLES,0.7041956568,0,0.528421721,
20201015,Mina,JUEVES,0.7351694915,0,0.669829752,
20201016,Mina,VIERNES,0.7886754297,0,0.948672566,
20201017,Mina,SABADO,0.6962279294,0,0.558529206,
20201018,Mina,DOMINGO,0.686713585,0,0.823632641,
20201019,Mina,LUNES,0.6840057342,1,0.407258065,
20201020,Mina,MARTES,0.646090535,0,0.567888487,
20201021,Mina,MIERCOLES,0.7379295804,0,0.482692918,
20201022,Mina,JUEVES,0.6694915254,0,0.714485068,
20201023,Mina,VIERNES,0.75429727,0,0.72414665,
20201024,Mina,SABADO,0.658105939,0,0.493367466,
20201025,Mina,DOMINGO,0.6589891235,0,0.804913717,
20201026,Mina,LUNES,0.7126766332,0,0.622983871,
20201027,Mina,MARTES,0.7304526749,0,0.481156427,
20201028,Mina,MIERCOLES,0.678895214,0,0.622419816,
20201029,Mina,JUEVES,0.656779661,0,0.533631035,
20201030,Mina,VIERNES,0.6996966633,0,0.758533502,
20201031,Mina,SABADO,0.7664526485,0,0.796835001,
20201101,Mina,DOMINGO,0.7336319045,0,0.685580579,
20201102,Mina,LUNES,0.7065328691,0,0.691532258,
20201103,Mina,MARTES,0.7798353909,1,0.685596283,
20201104,Mina,MIERCOLES,0.7168458781,0,0.706255954,
20201105,Mina,JUEVES,0.7309322034,0,0.529165504,
20201106,Mina,VIERNES,0.7664307381,0,0.536030341,
20201107,Mina,SABADO,0.7865168539,0,0.595764487,
20201108,Mina,DOMINGO,0.7677543186,0,0.790874525,
20201109,Mina,LUNES,0.7864018022,0,0.699596774,
20201110,Mina,MARTES,0.7098765432,0,0.390294269,
20201111,Mina,MIERCOLES,0.6704617331,0,0.589393458,
20201112,Mina,JUEVES,0.7733050847,0,0.415294446,
20201113,Mina,VIERNES,0.8230535895,0,0.665486726,
20201114,Mina,SABADO,0.8045746388,0,0.54177333,
20201115,Mina,DOMINGO,0.908509277,0,0.720678561,
20201116,Mina,LUNES,0.774114274,0,0.550403226,
20201117,Mina,MARTES,0.7901234568,0,0.609189468,
20201118,Mina,MIERCOLES,0.7948555766,0,0.833280406,
20201119,Mina,JUEVES,0.7584745763,1,0.654200391,
20201120,Mina,VIERNES,0.8351870576,0,0.631099874,
20201121,Mina,SABADO,0.9289727127,0,0.394693973,
20201122,Mina,DOMINGO,0.778417573,0,0.552208248,
20201123,Mina,LUNES,0.8519352857,0,0.550403226,
20201124,Mina,MARTES,0.7798353909,0,0.557563242,
20201125,Mina,MIERCOLES,0.780096985,0,0.543664655,
20201126,Mina,JUEVES,0.9449152542,0,0.502372314,
20201127,Mina,VIERNES,0.7927199191,0,0.740328698,
20201128,Mina,SABADO,0.7443820225,0,0.543635094,
20201129,Mina,DOMINGO,0.7293666027,0,0.755776543,
20201130,Mina,LUNES,0.7618267459,0,0.570564516,
20201201,Mina,MARTES,0.8600823045,0,0.60505937,
20201202,Mina,MIERCOLES,0.8665401645,0,0.736741823,
20201203,Mina,JUEVES,1.033898305,0,0.707786771,
20201204,Mina,VIERNES,0.8250758342,0,0.742351454,
20201205,Mina,SABADO,0.7664526485,0,0.461717477,
20201206,Mina,DOMINGO,0.7314992536,0,0.554548113,
20201207,Mina,LUNES,0.8109768585,0,0.631048387,
20201208,Mina,MARTES,0.7942386831,0,0.658750645,
20201209,Mina,MIERCOLES,0.7864220957,0,0.655446173,
20201210,Mina,JUEVES,0.9173728814,1,0.442087636,
20201211,Mina,VIERNES,0.7947421638,0,0.736283186,
20201212,Mina,SABADO,0.7483948636,0,0.400279265,
20201213,Mina,DOMINGO,0.7272339518,1,0.437554841,
20201214,Mina,LUNES,0.8089289371,0,0.739919355,
20201215,Mina,MARTES,0.8230452675,0,0.644295302,
20201216,Mina,MIERCOLES,0.9129243095,1,0.627500794,
20201217,Mina,JUEVES,0.8093220339,0,0.578286352,
20201218,Mina,VIERNES,0.8594539939,0,0.772692794,
20201219,Mina,SABADO,0.8206260032,0,0.571561555,
20201220,Mina,DOMINGO,0.8338664961,0,0.63878327,
20201221,Mina,LUNES,0.8375998362,0,0.602822581,
20201222,Mina,MARTES,0.8724279835,1,0.739287558,
20201223,Mina,MIERCOLES,0.8475648324,0,0.632581772,
20201224,Mina,JUEVES,0.8029661017,0,0.705554005,
20201225,Mina,VIERNES,0.8210313448,0,0.386346397,
20201226,Mina,SABADO,0.9751203852,0,0.444961601,
20201227,Mina,DOMINGO,0.7378972062,0,0.386077801,
20201228,Mina,LUNES,0.8089289371,0,0.489919355,
20201229,Mina,MARTES,0.7201646091,1,0.675271038,
20201230,Mina,MIERCOLES,0.7779886148,0,0.630041283,
20201231,Mina,JUEVES,1.101694915,0,0.61177784,
20210101,Mina,VIERNES,0.6936299292,0,0.477370417,
20210102,Mina,SABADO,0.7845104334,0,0.793111473,
20210103,Mina,DOMINGO,0.7080400938,0,0.280783855,
20210104,Mina,LUNES,0.8130247798,1,0.701612903,
20210105,Mina,MARTES,0.7942386831,0,0.586473929,
20210106,Mina,MIERCOLES,0.807505798,0,0.693553509,
20210107,Mina,JUEVES,0.7711864407,0,0.551493162,
20210108,Mina,VIERNES,0.7724974722,1,0.527939317,
20210109,Mina,SABADO,0.878812199,1,0.407726321,
20210110,Mina,DOMINGO,0.9063766261,1,0.36033928,
20210111,Mina,LUNES,0.8621748925,0,0.487903226,
20210112,Mina,MARTES,0.7386831276,2,0.582343831,
20210113,Mina,MIERCOLES,0.8222643896,3,0.533502699,
20210114,Mina,JUEVES,0.7457627119,0,0.620708903,
20210115,Mina,VIERNES,0.8230535895,0,0.598735777,
20210116,Mina,SABADO,0.7724719101,0,0.517570398,
20210117,Mina,DOMINGO,0.6931115376,0,0.264404797,
20210118,Mina,LUNES,0.8457915216,0,0.689516129,
20210119,Mina,MARTES,0.7777777778,0,0.538977801,
20210120,Mina,MIERCOLES,0.9803921569,0,0.574150524,
20210121,Mina,JUEVES,0.6716101695,0,0.477811889,
20210122,Mina,VIERNES,0.7401415571,0,0.655372946,
20210123,Mina,SABADO,0.7263242376,1,0.556667442,
20210124,Mina,DOMINGO,0.6504585199,0,0.346300088,
20210125,Mina,LUNES,0.7679705099,0,0.596774194,
20210126,Mina,MARTES,0.8333333333,0,0.375838926,
20210127,Mina,MIERCOLES,0.7547965423,1,0.515719276,
20210128,Mina,JUEVES,0.6843220339,0,0.770304214,
20210129,Mina,VIERNES,0.891809909,1,0.685714286,
20210130,Mina,SABADO,0.878812199,0,0.636723295,
20210131,Mina,DOMINGO,0.5395606739,1,0.219947353,
20210201,Mina,LUNES,0.6962932623,0,0.637096774,
20210202,Mina,MARTES,0.7674897119,0,0.640165204,
20210203,Mina,MIERCOLES,0.7400379507,0,0.579231502,
20210204,Mina,JUEVES,0.7478813559,0,0.399665085,
20210205,Mina,VIERNES,0.8008088979,1,0.649304678,
20210206,Mina,SABADO,0.7764847512,0,0.536188038,
20210207,Mina,DOMINGO,0.6611217744,0,0.390757531,
20210208,Mina,LUNES,0.7577309031,0,0.705645161,
20210209,Mina,MARTES,0.7283950617,1,0.530717605,
20210210,Mina,MIERCOLES,0.7590132827,0,0.523340743,
20210211,Mina,JUEVES,0.75,1,0.535863801,
20210212,Mina,VIERNES,0.9726996967,0,0.837420986,
20210213,Mina,SABADO,0.7142857143,0,0.632999767,
20210214,Mina,DOMINGO,0.9021113244,0,0.463293361,
20210215,Mina,LUNES,0.8171206226,1,0.633064516,
20210216,Mina,MARTES,0.8806584362,0,0.441920496,
20210217,Mina,MIERCOLES,0.706304027,0,0.724039378,
20210218,Mina,JUEVES,0.6673728814,1,0.491208485,
20210219,Mina,VIERNES,0.6976744186,0,0.546144121,
20210220,Mina,SABADO,0.7283306581,0,0.534326274,
20210221,Mina,DOMINGO,0.6632544253,0,0.255045335,
20210222,Mina,LUNES,0.7270120827,0,0.784274194,
20210223,Mina,MARTES,1.020576132,0,0.34692824,
20210224,Mina,MIERCOLES,0.7674467637,0,0.647824706,
20210225,Mina,JUEVES,0.7309322034,0,0.323751047,
20210226,Mina,VIERNES,0.8028311426,0,0.473324905,
20210227,Mina,SABADO,0.7845104334,0,0.629276239,
20210228,Mina,DOMINGO,0.6824482832,0,0.482012284,
20210301,Mina,LUNES,0.8887978702,2,0.713709677,
20210302,Mina,MARTES,0.8827160494,0,0.623644812,
20210303,Mina,MIERCOLES,0.8053974278,0,0.581771991,
20210304,Mina,JUEVES,0.8093220339,0,0.477811889,
20210305,Mina,VIERNES,0.8230535895,0,0.620986094,
20210306,Mina,SABADO,0.8647672552,0,0.605073307,
20210307,Mina,DOMINGO,0.8274685434,0,0.606025154,
20210308,Mina,LUNES,0.8232643866,2,0.598790323,
20210309,Mina,MARTES,0.8024691358,0,0.501806918,
20210310,Mina,MIERCOLES,0.807505798,0,0.711336932,
20210311,Mina,JUEVES,0.8305084746,0,0.643036562,
20210312,Mina,VIERNES,0.865520728,0,0.562326169,
20210313,Mina,SABADO,0.8045746388,1,0.580870375,
20210314,Mina,DOMINGO,0.7869481766,0,0.474992688,
20210315,Mina,LUNES,0.7864018022,0,0.506048387,
20210316,Mina,MARTES,0.8641975309,0,0.615384615,
20210317,Mina,MIERCOLES,0.6999789163,0,0.510638298,
20210318,Mina,JUEVES,0.6906779661,2,0.484510187,
20210319,Mina,VIERNES,0.8088978766,0,0.768647282,
20210320,Mina,SABADO,0.812600321,0,0.696299744,
20210321,Mina,DOMINGO,0.8082746854,0,0.332260895,
20210322,Mina,LUNES,0.7823059595,0,0.625,
20210323,Mina,MARTES,0.8580246914,0,0.491481673,
20210324,Mina,MIERCOLES,1.030993042,0,0.619879327,
20210325,Mina,JUEVES,0.8771186441,0,0.480044655,
20210326,Mina,VIERNES,0.8250758342,0,0.501643489,
20210327,Mina,SABADO,0.7945425361,0,0.623690947,
20210328,Mina,DOMINGO,0.7869481766,0,0.489031881,
20210329,Mina,LUNES,0.7864018022,0,0.598790323,
20210330,Mina,MARTES,0.8065843621,0,0.495611771,
20210331,Mina,MIERCOLES,0.8243727599,0,0.825658939,
20210401,Mina,JUEVES,0.8855932203,0,0.457716997,
20210402,Mina,VIERNES,0.8513650152,0,0.546144121,
20210403,Mina,SABADO,0.6982343499,0,0.435652781,
20210404,Mina,DOMINGO,0.8637236084,0,0.811933314,
20210405,Mina,LUNES,0.9010853983,0,0.554435484,
20210406,Mina,MARTES,0.8580246914,0,0.516262261,
20210407,Mina,MIERCOLES,0.7379295804,1,0.642743728,
20210408,Mina,JUEVES,0.7542372881,0,0.366173598,
20210409,Mina,VIERNES,0.7623862487,0,0.614917826,
20210410,Mina,SABADO,0.7162921348,0,0.510123342,
20210411,Mina,DOMINGO,0.612070804,0,0.439894706,
20210412,Mina,LUNES,0.7577309031,0,0.502016129,
20210413,Mina,MARTES,0.7489711934,1,0.485286526,
20210414,Mina,MIERCOLES,0.7358212102,0,0.724039378,
20210415,Mina,JUEVES,0.7266949153,0,0.667596986,
20210416,Mina,VIERNES,0.7522750253,0,0.596713021,
20210417,Mina,SABADO,0.6821829856,0,0.54177333,
20210418,Mina,DOMINGO,0.6099381531,0,0.43287511,
20210419,Mina,LUNES,0.6881015769,1,0.528225806,
20210420,Mina,MARTES,0.6851851852,0,0.722767166,
20210421,Mina,MIERCOLES,0.6873286949,1,0.614798349,
20210422,Mina,JUEVES,0.7076271186,0,0.640803796,
20210423,Mina,VIERNES,0.728008089,0,0.457142857,
20210424,Mina,SABADO,0.724317817,0,0.554805678,
20210425,Mina,DOMINGO,0.6099381531,0,0.552208248,
20210426,Mina,LUNES,0.6901494983,0,0.409274194,
20210427,Mina,MARTES,0.695473251,0,0.485286526,
20210428,Mina,MIERCOLES,0.6746784735,0,0.79771356,
20210429,Mina,JUEVES,0.6525423729,0,0.533631035,
20210430,Mina,VIERNES,0.7684529828,1,0.689759798,
20210501,Mina,SABADO,0.7102728732,0,0.647893879,
20210502,Mina,DOMINGO,0.667519727,0,0.393097397,
20210503,Mina,LUNES,0.745443375,0,0.495967742,
20210504,Mina,MARTES,0.7222222222,0,0.534847703,
20210505,Mina,MIERCOLES,0.7273877293,0,0.74436329,
20210506,Mina,JUEVES,1.26059322,0,0.495674016,
20210507,Mina,VIERNES,0.8473205258,0,0.519848293,
20210508,Mina,SABADO,0.7142857143,0,0.48592041,
20210509,Mina,DOMINGO,0.6952441885,0,0.343960222,
20210510,Mina,LUNES,0.796641409,0,0.558467742,
20210511,Mina,MARTES,0.7469135802,0,0.621579763,
20210512,Mina,MIERCOLES,0.6936538056,0,0.614798349,
20210513,Mina,JUEVES,0.7309322034,0,0.553725928,
20210514,Mina,VIERNES,0.7178968655,0,0.481415929,
20210515,Mina,SABADO,0.6942215088,0,0.606935071,
20210516,Mina,DOMINGO,0.6483258691,0,0.400116993,
20210517,Mina,LUNES,0.7618267459,0,0.552419355,
20210518,Mina,MARTES,0.70781893,0,0.693856479,
20210519,Mina,MIERCOLES,0.6746784735,0,0.487773896,
20210520,Mina,JUEVES,0.686440678,0,0.453251465,
20210521,Mina,VIERNES,0.7340748231,0,0.67357775,
20210522,Mina,SABADO,0.6962279294,0,0.646032115,
20210523,Mina,DOMINGO,0.686713585,0,0.514770401,
20210524,Mina,LUNES,0.7311079255,0,0.671370968,
20210525,Mina,MARTES,0.7386831276,0,0.572018585,
20210526,Mina,MIERCOLES,0.6472696606,0,0.480152429,
20210527,Mina,JUEVES,0.7161016949,0,0.569355289,
20210528,Mina,VIERNES,0.7502527806,0,0.580530973,
20210529,Mina,SABADO,0.7644462279,0,0.463579241,
20210530,Mina,DOMINGO,0.7144380465,0,0.442234572,
20210531,Mina,LUNES,0.7474912963,0,0.532258065,
20210601,Mina,MARTES,0.6893004115,0,0.530717605,
20210602,Mina,MIERCOLES,0.6810035842,0,0.693553509,
20210603,Mina,JUEVES,0.7033898305,0,0.448785934,
20210604,Mina,VIERNES,0.7441860465,0,0.618963338,
20210605,Mina,SABADO,0.7423756019,0,0.642308587,
20210606,Mina,DOMINGO,0.4969076562,0,0.657502194,
20210607,Mina,LUNES,0.7249641614,0,0.691532258,
20210608,Mina,MARTES,0.7283950617,0,0.371708828,
20210609,Mina,MIERCOLES,0.6662449926,0,0.617338838,
20210610,Mina,JUEVES,0.6970338983,0,0.553725928,
20210611,Mina,VIERNES,0.7057633974,0,0.629077118,
20210612,Mina,SABADO,0.7182985554,0,0.461717477,
20210613,Mina,DOMINGO,0.6333973129,0,0.383737935,
20210614,Mina,LUNES,0.6737661274,0,0.622983871,
20210615,Mina,MARTES,0.7201646091,0,0.569953536,
20210616,Mina,MIERCOLES,0.6831119545,1,0.475071451,
20210617,Mina,JUEVES,0.7097457627,0,0.377337427,
20210618,Mina,VIERNES,0.7360970677,0,0.665486726,
20210619,Mina,SABADO,0.6821829856,0,0.49522923,
20210620,Mina,DOMINGO,0.6568564726,0,0.596665692,
20210621,Mina,LUNES,0.6696702847,0,0.487903226,
20210622,Mina,MARTES,0.8930041152,0,0.598864223,
20210623,Mina,MIERCOLES,0.6725701033,0,0.617338838,
20210624,Mina,JUEVES,0.7161016949,0,0.502372314,
20210625,Mina,VIERNES,0.760364004,0,0.554235145,
20210626,Mina,SABADO,0.6882022472,0,0.431929253,
20210627,Mina,DOMINGO,0.6014075496,0,0.704299503,
20210628,Mina,LUNES,0.7597788245,1,0.451612903,
20210629,Mina,MARTES,0.670781893,0,0.534847703,
20210630,Mina,MIERCOLES,0.6831119545,0,0.55890759,
20210701,Mina,JUEVES,0.6927966102,0,0.625174435,
20210702,Mina,VIERNES,0.6875631951,1,0.418710493,
20210703,Mina,SABADO,1.270064205,0,0.616243891,
20210704,Mina,DOMINGO,1.296651738,0,0.498391342,
20210705,Mina,LUNES,0.7065328691,0,0.435483871,
20210706,Mina,MARTES,0.658436214,0,0.472896231,
20210707,Mina,MIERCOLES,0.6683533629,0,0.58431248,
20210708,Mina,JUEVES,0.6525423729,0,0.435389339,
20210709,Mina,VIERNES,0.6774519717,0,0.426801517,
20210710,Mina,SABADO,0.6781701445,0,0.547358622,
20210711,Mina,DOMINGO,0.6142034549,0,0.582626499,
20210712,Mina,LUNES,0.6962932623,0,0.665322581,
20210713,Mina,MARTES,0.6604938272,0,0.503871967,
20210714,Mina,MIERCOLES,0.6915454354,0,0.523340743,
20210715,Mina,JUEVES,0.7605932203,0,0.488975719,
20210716,Mina,VIERNES,0.6976744186,0,0.566371681,
20210717,Mina,SABADO,0.6520866774,0,0.3518734,
20210718,Mina,DOMINGO,0.6397952655,0,0.627083943,
20210719,Mina,LUNES,0.7024370264,0,0.483870968,
20210720,Mina,MARTES,0.6666666667,0,0.36757873,
20210721,Mina,MIERCOLES,1.049968374,0,0.515719276,
20210722,Mina,JUEVES,1.171610169,0,0.495674016,
20210723,Mina,VIERNES,0.7098078868,0,0.362073325,
20210724,Mina,SABADO,0.6540930979,0,0.515708634,
20210725,Mina,DOMINGO,0.5800810407,0,0.486692015,
20210726,Mina,LUNES,0.6921974196,0,0.5625,
20210727,Mina,MARTES,0.658436214,0,0.559628291,
20210728,Mina,MIERCOLES,0.6093189964,0,0.386154335,
