fecha,Municipio,dia_semana,indicador_movilidad,Casos Covid,indicador_recarga,PIB
20210731,Linares,SABADO,1.006524891,2,0.867222579,"11,064.00"
20210801,Linares,DOMINGO,1.062115348,3,0.840724547,"11,064.00"
20210802,Linares,LUNES,1.057586165,16,0.902034689,"11,064.00"
20210803,Linares,MARTES,1.020508867,21,0.737009796,"11,064.00"
20210804,Linares,MIERCOLES,1.052599124,22,0.769672068,"11,064.00"
20210805,Linares,JUEVES,1.022436983,14,0.761953269,"11,064.00"
20210806,Linares,VIERNES,1.027481236,8,0.845541919,"11,064.00"
20210807,Linares,SABADO,1.023139198,1,0.730538224,"11,064.00"
20210808,Linares,DOMINGO,1.041812068,2,0.85196752,"11,064.00"
20210809,Linares,LUNES,1.007911198,28,0.839173348,"11,064.00"
20210810,Linares,MARTES,1.004780262,24,0.763041047,"11,064.00"
20210811,Linares,MIERCOLES,0.998026762,16,0.787657958,"11,064.00"
20210812,Linares,JUEVES,1.032901419,30,0.801171452,"11,064.00"
20210813,Linares,VIERNES,0.9948865166,31,0.843412687,"11,064.00"
20210814,Linares,SABADO,1.020118415,1,0.820106129,"11,064.00"
20210815,Linares,DOMINGO,1.022777743,5,0.925046846,"11,064.00"
20210816,Linares,LUNES,1.014963817,33,0.825885585,"11,064.00"
20210817,Linares,MARTES,0.9893600617,32,0.784191438,"11,064.00"
20210818,Linares,MIERCOLES,0.9906271197,30,0.929684472,"11,064.00"
20210819,Linares,JUEVES,0.9830414576,34,0.644808047,"11,064.00"
20210820,Linares,VIERNES,0.9793367423,44,0.734821825,"11,064.00"
20210821,Linares,SABADO,0.9938376027,5,0.685754271,"11,064.00"
20210822,Linares,DOMINGO,0.983440137,5,0.824484697,"11,064.00"
20210823,Linares,LUNES,0.9793940881,57,0.80595394,"11,064.00"
20210824,Linares,MARTES,0.9973785659,54,0.797749381,"11,064.00"
20210825,Linares,MIERCOLES,0.9551705001,40,0.942088534,"11,064.00"
20210826,Linares,JUEVES,0.9599581423,37,0.751257401,"11,064.00"
20210827,Linares,VIERNES,0.9682724799,39,0.778352802,"11,064.00"
20210828,Linares,SABADO,0.9950459159,2,0.788384162,"11,064.00"
20210829,Linares,DOMINGO,0.9888331959,0,0.926920675,"11,064.00"
20210830,Linares,LUNES,0.9677419355,39,1.063276584,"11,064.00"
20210831,Linares,MARTES,1.012490362,48,0.855235061,"11,064.00"
20210901,Linares,MIERCOLES,1.01220941,28,1.012171486,"11,064.00"
20210902,Linares,JUEVES,0.9802714598,29,0.776723754,"11,064.00"
20210903,Linares,VIERNES,0.9954845848,32,0.705485731,"11,064.00"
20210904,Linares,SABADO,1.0050145,2,0.941862499,"11,064.00"
20210905,Linares,DOMINGO,1.032294905,5,0.80387258,"11,064.00"
20210906,Linares,LUNES,1.00637802,35,0.880058773,"11,064.00"
20210907,Linares,MARTES,0.9856592136,24,0.884520218,"11,064.00"
20210908,Linares,MIERCOLES,1.031941789,25,0.930924878,"11,064.00"
20210909,Linares,JUEVES,0.9928903389,35,0.899471573,"11,064.00"
20210910,Linares,VIERNES,0.9898029365,21,0.742392429,"11,064.00"
20210911,Linares,SABADO,0.9998791687,1,0.788850662,"11,064.00"
20210912,Linares,DOMINGO,1.006915805,1,0.813241724,"11,064.00"
20210913,Linares,LUNES,0.9833803508,21,0.902034689,"11,064.00"
20210914,Linares,MARTES,1.046106399,48,0.800732129,"11,064.00"
20210915,Linares,MIERCOLES,0.9702781032,24,0.951391581,"11,064.00"
20210916,Linares,JUEVES,0.9427226001,0,0.690647482,"11,064.00"
20210917,Linares,VIERNES,0.9652821387,36,0.857844152,"11,064.00"
20210918,Linares,SABADO,1.025253746,2,0.839232608,"11,064.00"
20210919,Linares,DOMINGO,1.006281327,3,0.877576515,"11,064.00"
20210920,Linares,LUNES,0.980927266,28,0.83866228,"11,064.00"
20210921,Linares,MARTES,0.9782575173,21,0.796664746,"11,064.00"
20210922,Linares,MIERCOLES,0.9255719307,11,0.805023645,"11,064.00"
20210923,Linares,JUEVES,0.9716536887,29,0.808811358,"11,064.00"
20210924,Linares,VIERNES,0.9524236715,17,0.825669082,"11,064.00"
20210925,Linares,SABADO,1.010753987,0,0.887282057,"11,064.00"
20210926,Linares,DOMINGO,1.037370725,2,0.951905059,"11,064.00"
20210927,Linares,LUNES,0.9698883846,26,0.832529466,"11,064.00"
20210928,Linares,MARTES,0.9760986893,30,0.768464224,"11,064.00"
20210929,Linares,MIERCOLES,0.9582536844,23,0.974339096,"11,064.00"
20210930,Linares,JUEVES,0.9722692438,15,1.070096135,"11,064.00"
20211001,Linares,VIERNES,1.042133907,17,0.811474198,"11,064.00"
20211002,Linares,SABADO,1.071471725,0,0.928334014,"11,064.00"
20211003,Linares,DOMINGO,1.065287736,1,0.866958151,"11,064.00"
20211004,Linares,LUNES,1.043174292,14,0.803909669,"11,064.00"
20211005,Linares,MARTES,1.027910563,5,0.776056672,"11,064.00"
20211006,Linares,MIERCOLES,1.025775421,16,1.061787735,"11,064.00"
20211007,Linares,JUEVES,1.036594749,18,0.892850322,"11,064.00"
20211008,Linares,VIERNES,1.013725666,19,0.813840012,"11,064.00"
20211009,Linares,SABADO,1.01558724,2,0.817307132,"11,064.00"
20211010,Linares,DOMINGO,1.073218704,5,0.804497189,"11,064.00"
20211011,Linares,LUNES,1.032748681,26,0.733382311,"11,064.00"
20211012,Linares,MARTES,1.014340786,14,0.720740264,"11,064.00"
20211013,Linares,MIERCOLES,1.011284455,17,0.817427708,"11,064.00"
20211014,Linares,JUEVES,1.02151365,27,0.90354619,"11,064.00"
20211015,Linares,VIERNES,1.011632427,16,0.89475085,"11,064.00"
20211016,Linares,SABADO,1.014983084,5,0.814508135,"11,064.00"
20211017,Linares,DOMINGO,1.033246621,5,0.915677701,"11,064.00"
20211018,Linares,LUNES,1.02661597,17,0.837129077,"11,064.00"
20211019,Linares,MARTES,1.009097918,19,0.745144562,"11,064.00"
20211020,Linares,MIERCOLES,1.012517728,13,0.73432049,"11,064.00"
20211021,Linares,JUEVES,1.025822535,18,0.900999554,"11,064.00"
20211022,Linares,VIERNES,1.021799587,12,0.834186012,"11,064.00"
20211023,Linares,SABADO,1.037034799,4,0.870021576,"11,064.00"
20211024,Linares,DOMINGO,1.051646469,0,0.870705809,"11,064.00"
20211025,Linares,LUNES,1.022936342,19,0.897435078,"11,064.00"
20211026,Linares,MARTES,0.99922899,20,0.835169305,"11,064.00"
20211027,Linares,MIERCOLES,1.02978356,19,0.802542833,"11,064.00"
20211028,Linares,JUEVES,1.024591425,19,0.893868976,"11,064.00"
20211029,Linares,VIERNES,1.004156574,11,0.879136478,"11,064.00"
20211030,Linares,SABADO,1.035524408,3,1.023966412,"11,064.00"
20211031,Linares,DOMINGO,1.062749826,0,0.996876952,"11,064.00"
20211101,Linares,LUNES,1.09131608,9,0.93218769,"11,064.00"
20211102,Linares,MARTES,1.0769468,8,0.805884147,"11,064.00"
20211103,Linares,MIERCOLES,1.025775421,11,0.904876347,"11,064.00"
20211104,Linares,JUEVES,1.008894771,9,0.858725409,"11,064.00"
20211105,Linares,VIERNES,1.011034359,4,0.774094337,"11,064.00"
20211106,Linares,SABADO,1.032805703,0,0.806111144,"11,064.00"
20211107,Linares,DOMINGO,1.073853182,2,0.948157402,"11,064.00"
20211108,Linares,LUNES,1.070771495,6,0.841728687,"11,064.00"
20211109,Linares,MARTES,1.044872783,7,0.842490594,"11,064.00"
20211110,Linares,MIERCOLES,1.05938213,8,0.899294519,"11,064.00"
20211111,Linares,JUEVES,1.078144717,9,0.976379958,"11,064.00"
20211112,Linares,VIERNES,1.064262432,8,0.898536153,"11,064.00"
20211113,Linares,SABADO,1.049117931,1,0.907808035,"11,064.00"
20211114,Linares,DOMINGO,1.079880718,0,0.93379138,"11,064.00"
20211115,Linares,LUNES,1.019563351,6,0.817452966,"11,064.00"
20211116,Linares,MARTES,1.071703932,13,0.947971393,"11,064.00"
20211117,Linares,MIERCOLES,1.05537399,3,0.926583456,"11,064.00"
20211118,Linares,JUEVES,1.047674741,7,0.756859999,"11,064.00"
20211119,Linares,VIERNES,1.018510212,3,0.844122431,"11,064.00"
20211120,Linares,SABADO,1.064826003,3,0.797714152,"11,064.00"
20211121,Linares,DOMINGO,1.061480871,2,0.919425359,"11,064.00"
20211122,Linares,LUNES,1.029988961,4,0.832018398,"11,064.00"
20211123,Linares,MARTES,1.031611411,2,0.83625394,"11,064.00"
20211124,Linares,MIERCOLES,1.030708516,9,0.921001628,"11,064.00"
20211125,Linares,JUEVES,1.024899203,8,0.810339339,"11,064.00"
20211126,Linares,VIERNES,0.9898029365,0,0.85405885,"11,064.00"
20211127,Linares,SABADO,1.018608023,1,1.018368418,"11,064.00"
20211128,Linares,DOMINGO,1.057356767,3,0.889444097,"11,064.00"
20211129,Linares,LUNES,1.030602232,4,1.139170154,"11,064.00"
20211130,Linares,MARTES,1.030069391,3,1.126393926,"11,064.00"
20211201,Linares,MIERCOLES,1.091138928,2,1.090937282,"11,064.00"
20211202,Linares,JUEVES,1.134775784,1,1.015088814,"11,064.00"
20211203,Linares,VIERNES,1.099249424,0,0.849800384,"11,064.00"
20211204,Linares,SABADO,1.102283712,0,0.845763601,"11,064.00"
20211205,Linares,DOMINGO,1.10748049,0,1.204871955,"11,064.00"
20211206,Linares,LUNES,1.115846928,1,0.860127128,"11,064.00"
20211207,Linares,MARTES,1.088666153,2,0.894824255,"11,064.00"
20211208,Linares,MIERCOLES,1.079114509,4,0.975579502,"11,064.00"
20211209,Linares,JUEVES,1.087070266,3,0.880117145,"11,064.00"
20211210,Linares,VIERNES,1.074728627,1,0.88292178,"11,064.00"
20211211,Linares,SABADO,1.105304495,0,0.905942037,"11,064.00"
20211212,Linares,DOMINGO,1.107163251,0,0.913803873,"11,064.00"
20211213,Linares,LUNES,1.092542622,1,1.066087456,"11,064.00"
20211214,Linares,MARTES,1.070161912,1,1.026065146,"11,064.00"
20211215,Linares,MIERCOLES,1.081272738,2,1.202573843,"11,064.00"
20211216,Linares,JUEVES,1.086762488,3,1.066530846,"11,064.00"
20211217,Linares,VIERNES,1.074728627,4,0.919355316,"11,064.00"
20211218,Linares,SABADO,1.098960851,0,1.068283865,"11,064.00"
20211219,Linares,DOMINGO,1.054818857,0,0.88444722,"11,064.00"
20211220,Linares,LUNES,1.030602232,3,1.101862203,"11,064.00"
20211221,Linares,MARTES,1.051040864,0,0.988102905,"11,064.00"
20211222,Linares,MIERCOLES,1.061540359,3,1.043181642,"11,064.00"
20211223,Linares,JUEVES,1.088916931,4,1.016616795,"11,064.00"
20211224,Linares,VIERNES,1.073831524,0,1.100103504,"11,064.00"
20211225,Linares,SABADO,1.034014016,1,0.78138667,"11,064.00"
20211226,Linares,DOMINGO,1.049108559,0,0.976889444,"11,064.00"
20211227,Linares,LUNES,1.036121673,7,0.994537963,"11,064.00"
20211228,Linares,MARTES,1.016499614,4,1.021184286,"11,064.00"
20211229,Linares,MIERCOLES,1.030091879,10,1.063648345,"11,064.00"
20211230,Linares,JUEVES,1.050444739,9,1.161265678,"11,064.00"
20211231,Linares,VIERNES,1.049908795,12,1.043323969,"11,064.00"
20220101,Linares,SABADO,1.099565007,2,0.614379847,"11,064.00"
20220102,Linares,DOMINGO,1.088128926,1,0.924422236,"11,064.00"
20220103,Linares,LUNES,1.071384766,11,1.045133676,"11,064.00"
20220104,Linares,MARTES,1.054433308,31,0.865539098,"11,064.00"
20220105,Linares,MIERCOLES,1.076647962,30,0.977440112,"11,064.00"
20220106,Linares,JUEVES,1.117232464,29,0.895396957,"11,064.00"
20220107,Linares,VIERNES,1.034957089,51,0.872985362,"11,064.00"
20220108,Linares,SABADO,1.068148864,6,0.853227593,"11,064.00"
20220109,Linares,DOMINGO,1.083370345,8,0.88444722,"11,064.00"
20220110,Linares,LUNES,1.048080461,77,0.952119334,"11,064.00"
20220111,Linares,MARTES,1.035929067,31,0.88885876,"11,064.00"
20220112,Linares,MIERCOLES,1.035333292,27,0.956353206,"11,064.00"
20220113,Linares,JUEVES,1.047674741,30,0.992678424,"11,064.00"
20220114,Linares,VIERNES,1.037050327,48,0.891438711,"11,064.00"
20220115,Linares,SABADO,1.034920251,6,0.870488075,"11,064.00"
20220116,Linares,DOMINGO,1.055770573,1,0.941911305,"11,064.00"
20220117,Linares,LUNES,1.049000368,60,0.993004759,"11,064.00"
20220118,Linares,MARTES,1.050115652,68,0.850896519,"11,064.00"
20220119,Linares,MIERCOLES,1.056298946,72,1.055585704,"11,064.00"
20220120,Linares,JUEVES,1.00520144,70,0.900999554,"11,064.00"
20220121,Linares,VIERNES,0.9057743489,40,0.644920893,"11,064.00"
20220122,Linares,SABADO,0.8382672789,9,0.714677241,"11,064.00"
20220123,Linares,DOMINGO,0.9107924624,7,0.818238601,"11,064.00"
20220124,Linares,LUNES,0.9852201644,21,1.025713099,"11,064.00"
20220125,Linares,MARTES,1.031303007,24,0.990814493,"11,064.00"
20220126,Linares,MIERCOLES,0.9804526115,19,0.935886503,"11,064.00"
20220127,Linares,JUEVES,0.9968914469,21,0.852104157,"11,064.00"
20220128,Linares,VIERNES,0.9512275351,12,0.860209966,"11,064.00"
20220129,Linares,SABADO,1.03340986,3,1.021633915,"11,064.00"
20220130,Linares,DOMINGO,1.0437155,1,0.955028107,"11,064.00"
20220131,Linares,LUNES,1.048080461,33,1.089596576,"11,064.00"
20220201,Linares,MARTES,1.076638396,29,0.979968139,"11,064.00"
20220202,Linares,MIERCOLES,1.091447247,26,0.975579502,"11,064.00"
20220203,Linares,JUEVES,1.044904743,17,0.871967912,"11,064.00"
20220204,Linares,VIERNES,0.9793367423,4,0.831820198,"11,064.00"
20220205,Linares,SABADO,1.053951184,3,0.803312146,"11,064.00"
20220206,Linares,DOMINGO,1.040543113,4,0.783885072,"11,064.00"
20220207,Linares,LUNES,0.951490249,1,0.83406267,"11,064.00"
20220208,Linares,MARTES,1.077872012,14,1.03474223,"11,064.00"
20220209,Linares,MIERCOLES,1.068631683,9,1.145515156,"11,064.00"
20220210,Linares,JUEVES,1.065525838,15,0.824600497,"11,064.00"
20220211,Linares,VIERNES,1.052002033,4,0.826615407,"11,064.00"
20220212,Linares,SABADO,1.081138231,2,1.137792291,"11,064.00"
20220213,Linares,DOMINGO,1.101452953,1,1.263585259,"11,064.00"
20220214,Linares,LUNES,1.116766834,12,1.037978727,"11,064.00"
20220215,Linares,MARTES,1.134001542,4,0.991356811,"11,064.00"
20220216,Linares,MIERCOLES,1.09668866,6,1.132490891,"11,064.00"
20220217,Linares,JUEVES,1.105844695,6,0.930540523,"11,064.00"
20220218,Linares,VIERNES,1.090577435,3,0.839863966,"11,064.00"
20220219,Linares,SABADO,1.092315128,1,0.896612047,"11,064.00"
20220220,Linares,DOMINGO,1.101452953,0,1.068082448,"11,064.00"
20220221,Linares,LUNES,1.109714216,2,1.09572939,"11,064.00"
20220222,Linares,MARTES,1.104086353,3,0.798291699,"11,064.00"
20220223,Linares,MIERCOLES,1.085589197,3,1.074191798,"11,064.00"
20220224,Linares,JUEVES,1.076298052,0,0.923919272,"11,064.00"
20220225,Linares,VIERNES,1.052002033,0,0.79160136,"11,064.00"
20220226,Linares,SABADO,1.026462059,0,0.813108636,"11,064.00"
20220227,Linares,DOMINGO,1.064653258,0,1.134291068,"11,064.00"
20220228,Linares,LUNES,1.084263461,0,1.30577826,"11,064.00"
20220301,Linares,MARTES,1.130917502,1,1.098193404,"11,064.00"
20220302,Linares,MIERCOLES,1.137078375,2,1.212497093,"11,064.00"
20220303,Linares,JUEVES,1.215721277,1,0.930031196,"11,064.00"
20220304,Linares,VIERNES,1.132143178,0,0.783557593,"11,064.00"
20220305,Linares,SABADO,1.122825036,0,0.857426089,"11,064.00"
20220306,Linares,DOMINGO,1.14047332,0,1.11430356,"11,064.00"
20220307,Linares,LUNES,1.150190114,0,1.160635002,"11,064.00"
20220308,Linares,MARTES,1.132459522,0,0.979968139,"11,064.00"
20220309,Linares,MIERCOLES,1.13800333,0,0.929684472,"11,064.00"
20220310,Linares,JUEVES,1.136622449,0,0.963137455,"11,064.00"
20220311,Linares,VIERNES,1.120480847,0,1.037172852,"11,064.00"
20220312,Linares,SABADO,1.098054616,0,0.906408537,"11,064.00"
20220313,Linares,DOMINGO,1.115728697,0,0.985633979,"11,064.00"
20220314,Linares,LUNES,1.124432724,0,1.084996966,"11,064.00"
20220315,Linares,MARTES,1.126291442,0,1.020099651,"11,064.00"
20220316,Linares,MIERCOLES,1.126903866,1,1.170943484,"11,064.00"
20220317,Linares,JUEVES,1.132313564,1,0.920608646,"11,064.00"
20220318,Linares,VIERNES,1.106725277,0,0.951530386,"11,064.00"
20220319,Linares,SABADO,1.117085549,1,1.04495889,"11,064.00"
20220320,Linares,DOMINGO,1.118901085,0,0.930668332,"11,064.00"
20220321,Linares,LUNES,1.05022691,1,1.008336794,"11,064.00"
20220322,Linares,MARTES,1.124441018,0,1.156763719,"11,064.00"
20220323,Linares,MIERCOLES,1.124745637,0,1.135591906,"11,064.00"
20220324,Linares,JUEVES,1.107075806,0,0.933596486,"11,064.00"
20220325,Linares,VIERNES,1.075625729,0,0.975188526,"11,064.00"
20220326,Linares,SABADO,1.092919285,0,0.966120473,"11,064.00"
20220327,Linares,DOMINGO,1.099232282,0,1.036851968,"11,064.00"
20220328,Linares,LUNES,1.098062063,1,0.972050979,"11,064.00"
20220329,Linares,MARTES,1.078180416,0,0.958004271,"11,064.00"
20220330,Linares,MIERCOLES,1.119195906,0,1.175284906,"11,064.00"
20220331,Linares,JUEVES,1.112615801,0,1.023238047,"11,064.00"
20220401,Linares,VIERNES,1.144403576,0,0.995534526,"11,064.00"
20220402,Linares,SABADO,1.138533108,0,1.0356289,"11,064.00"
20220403,Linares,DOMINGO,1.156018019,0,0.880074953,"11,064.00"
20220404,Linares,LUNES,1.14283086,1,1.072731338,"11,064.00"
20220405,Linares,MARTES,1.14387047,0,0.889943396,"11,064.00"
20220406,Linares,MIERCOLES,1.121970771,0,0.950771378,"11,064.00"
20220407,Linares,JUEVES,1.127081346,0,0.955497549,"11,064.00"
20220408,Linares,VIERNES,1.106725277,0,0.971876386,"11,064.00"
20220409,Linares,SABADO,1.115877235,0,0.928800513,"11,064.00"
20220410,Linares,DOMINGO,1.273079119,0,1.13116802,"11,064.00"
20220411,Linares,LUNES,1.237274623,0,1.066087456,"11,064.00"
20220412,Linares,MARTES,1.221588281,0,0.845473342,"11,064.00"
20220413,Linares,MIERCOLES,1.224332491,0,1.054035197,"11,064.00"
20220414,Linares,JUEVES,1.221261272,0,0.946329662,"11,064.00"
20220415,Linares,VIERNES,1.173110852,0,0.960047316,"11,064.00"
20220416,Linares,SABADO,1.182636539,0,0.824304624,"11,064.00"
20220417,Linares,DOMINGO,1.228665694,0,0.973141786,"11,064.00"
20220418,Linares,LUNES,1.204464614,0,1.092151915,"11,064.00"
20220419,Linares,MARTES,1.200616808,0,0.962613971,"11,064.00"
20220420,Linares,MIERCOLES,1.19504224,0,0.954492596,"11,064.00"
20220421,Linares,JUEVES,1.209257948,0,0.854650793,"11,064.00"
20220422,Linares,VIERNES,1.177596364,0,0.830873873,"11,064.00"
20220423,Linares,SABADO,1.213750604,0,0.901277042,"11,064.00"
20220424,Linares,DOMINGO,1.228665694,0,1.153653966,"11,064.00"
20220425,Linares,LUNES,1.195265546,0,1.063532117,"11,064.00"
20220426,Linares,MARTES,1.191673092,0,0.914618852,"11,064.00"
20220427,Linares,MIERCOLES,1.182401184,0,1.097139313,"11,064.00"
20220428,Linares,JUEVES,1.195715737,0,0.896415611,"11,064.00"
20220429,Linares,VIERNES,1.179988637,0,1.01824634,"11,064.00"
20220430,Linares,SABADO,1.178105365,0,1.052422882,"11,064.00"
20200101,Mina,MIERCOLES,1.106894371,0,0.736741823,"10,249.00"
20200102,Mina,JUEVES,1.228813559,0,1.292771421,"10,249.00"
20200103,Mina,VIERNES,1.265925177,0,1.088242731,"10,249.00"
20200104,Mina,SABADO,1.235955056,0,0.889923202,"10,249.00"
20200105,Mina,DOMINGO,1.243335466,0,0.917227259,"10,249.00"
20200106,Mina,LUNES,1.314765513,0,0.953629032,"10,249.00"
20200107,Mina,MARTES,1.226337449,0,1.115126484,"10,249.00"
20200108,Mina,MIERCOLES,1.307189542,0,1.008574151,"10,249.00"
20200109,Mina,JUEVES,1.309322034,0,1.225788445,"10,249.00"
20200110,Mina,VIERNES,1.28008089,0,1.150948167,"10,249.00"
20200111,Mina,SABADO,1.247993579,0,0.996043751,"10,249.00"
20200112,Mina,DOMINGO,1.264661975,0,0.938286049,"10,249.00"
20200113,Mina,LUNES,1.32500512,0,1.227822581,"10,249.00"
20200114,Mina,MARTES,1.323045267,0,0.815694373,"10,249.00"
20200115,Mina,MIERCOLES,1.368332279,0,1.135598603,"10,249.00"
20200116,Mina,JUEVES,1.396186441,0,1.107451856,"10,249.00"
20200117,Mina,VIERNES,1.292214358,0,0.877876106,"10,249.00"
20200118,Mina,SABADO,1.308186196,0,1.06492902,"10,249.00"
20200119,Mina,DOMINGO,1.209213052,0,1.151213805,"10,249.00"
20200120,Mina,LUNES,1.251279951,0,1.012096774,"10,249.00"
20200121,Mina,MARTES,1.216049383,0,0.871450697,"10,249.00"
20200122,Mina,MIERCOLES,1.205987771,0,0.894252144,"10,249.00"
20200123,Mina,JUEVES,1.220338983,0,0.966787608,"10,249.00"
20200124,Mina,VIERNES,1.209302326,0,0.890012642,"10,249.00"
20200125,Mina,SABADO,1.239967897,0,1.029555504,"10,249.00"
20200126,Mina,DOMINGO,1.245468117,0,0.952325241,"10,249.00"
20200127,Mina,LUNES,1.2656154,0,1,"10,249.00"
20200128,Mina,MARTES,1.257201646,0,1.05937016,"10,249.00"
20200129,Mina,MIERCOLES,1.256588657,0,0.937440457,"10,249.00"
20200130,Mina,JUEVES,1.243644068,0,0.846218253,"10,249.00"
20200131,Mina,VIERNES,1.282103134,0,1.082174463,"10,249.00"
20200201,Mina,SABADO,1.330256822,0,1.243658366,"10,249.00"
20200202,Mina,DOMINGO,1.285988484,0,0.954665107,"10,249.00"
20200203,Mina,LUNES,1.163219332,0,0.943548387,"10,249.00"
20200204,Mina,MARTES,1.306584362,0,1.280330408,"10,249.00"
20200205,Mina,MIERCOLES,1.298756062,0,1.054302953,"10,249.00"
20200206,Mina,JUEVES,1.218220339,0,0.85291655,"10,249.00"
20200207,Mina,VIERNES,1.284125379,0,1.080151707,"10,249.00"
20200208,Mina,SABADO,1.274077047,0,0.973702583,"10,249.00"
20200209,Mina,DOMINGO,1.307314993,0,0.949985376,"10,249.00"
20200210,Mina,LUNES,1.322957198,0,0.903225806,"10,249.00"
20200211,Mina,MARTES,1.251028807,0,0.980898296,"10,249.00"
20200212,Mina,MIERCOLES,1.328273245,0,0.993331216,"10,249.00"
20200213,Mina,JUEVES,1.31779661,0,0.823890594,"10,249.00"
20200214,Mina,VIERNES,1.249747219,0,0.95676359,"10,249.00"
20200215,Mina,SABADO,1.239967897,0,0.858273214,"10,249.00"
20200216,Mina,DOMINGO,1.194284496,0,1.078677976,"10,249.00"
20200217,Mina,LUNES,1.261519558,0,0.963709677,"10,249.00"
20200218,Mina,MARTES,1.271604938,0,1.001548787,"10,249.00"
20200219,Mina,MIERCOLES,1.216529623,0,1.239758654,"10,249.00"
20200220,Mina,JUEVES,1.226694915,0,0.884175272,"10,249.00"
20200221,Mina,VIERNES,1.219413549,0,0.873830594,"10,249.00"
20200222,Mina,SABADO,1.201845907,0,0.943914359,"10,249.00"
20200223,Mina,DOMINGO,1.247600768,0,1.057619187,"10,249.00"
20200224,Mina,LUNES,1.193938153,0,0.995967742,"10,249.00"
20200225,Mina,MARTES,1.218106996,0,0.875580795,"10,249.00"
20200226,Mina,MIERCOLES,1.208096142,0,1.072086377,"10,249.00"
20200227,Mina,JUEVES,1.201271186,0,0.712252303,"10,249.00"
20200228,Mina,VIERNES,1.249747219,0,0.99721871,"10,249.00"
20200229,Mina,SABADO,1.221910112,0,1.053758436,"10,249.00"
20200301,Mina,DOMINGO,1.239070164,0,0.889148874,"10,249.00"
20200302,Mina,LUNES,1.318861356,0,1.118951613,"10,249.00"
20200303,Mina,MARTES,1.238683128,0,0.985028394,"10,249.00"
20200304,Mina,MIERCOLES,1.265022138,0,0.962845348,"10,249.00"
20200305,Mina,JUEVES,1.252118644,0,1.071727603,"10,249.00"
20200306,Mina,VIERNES,1.243680485,0,0.993173198,"10,249.00"
20200307,Mina,SABADO,1.239967897,0,0.824761461,"10,249.00"
20200308,Mina,DOMINGO,1.164427383,0,0.9687043,"10,249.00"
20200309,Mina,LUNES,1.101781692,0,1.102822581,"10,249.00"
20200310,Mina,MARTES,1.193415638,0,0.92927207,"10,249.00"
20200311,Mina,MIERCOLES,1.235504955,0,1.158463004,"10,249.00"
20200312,Mina,JUEVES,1.247881356,0,0.821657829,"10,249.00"
20200313,Mina,VIERNES,1.251769464,0,0.84551201,"10,249.00"
20200314,Mina,SABADO,1.243980738,0,0.958808471,"10,249.00"
20200315,Mina,DOMINGO,1.179355939,0,0.89616847,"10,249.00"
20200316,Mina,LUNES,0.9297562974,0,0.931451613,"10,249.00"
20200317,Mina,MARTES,1.133744856,0,1.10273619,"10,249.00"
20200318,Mina,MIERCOLES,1.127978073,0,0.927278501,"10,249.00"
20200319,Mina,JUEVES,1.148305085,0,0.82612336,"10,249.00"
20200320,Mina,VIERNES,1.187057634,0,0.950695322,"10,249.00"
20200321,Mina,SABADO,1.06540931,0,0.871305562,"10,249.00"
20200322,Mina,DOMINGO,1.008743869,0,0.779175197,"10,249.00"
20200323,Mina,LUNES,1.066967028,0,1.040322581,"10,249.00"
20200324,Mina,MARTES,1.088477366,0,1.065565307,"10,249.00"
20200325,Mina,MIERCOLES,1.062618596,0,0.698634487,"10,249.00"
20200326,Mina,JUEVES,1.027542373,0,0.86408038,"10,249.00"
20200327,Mina,VIERNES,1.15065723,0,0.902149178,"10,249.00"
20200328,Mina,SABADO,1.151685393,0,1.0556202,"10,249.00"
20200329,Mina,DOMINGO,1.021539774,0,0.975723896,"10,249.00"
20200330,Mina,LUNES,1.066967028,0,0.693548387,"10,249.00"
20200331,Mina,MARTES,1.030864198,0,0.949922561,"10,249.00"
20200401,Mina,MIERCOLES,1.054185115,0,1.03651953,"10,249.00"
20200402,Mina,JUEVES,1,0,1.0784259,"10,249.00"
20200403,Mina,VIERNES,0.9868554095,0,0.883944374,"10,249.00"
20200404,Mina,SABADO,1.081460674,0,1.007214336,"10,249.00"
20200405,Mina,DOMINGO,1.072723395,0,1.02018134,"10,249.00"
20200406,Mina,LUNES,0.9891460168,0,0.91733871,"10,249.00"
20200407,Mina,MARTES,0.9650205761,0,0.817759422,"10,249.00"
20200408,Mina,MIERCOLES,1.142736665,0,1.133058114,"10,249.00"
20200409,Mina,JUEVES,0.9766949153,0,0.986882501,"10,249.00"
20200410,Mina,VIERNES,0.9605662285,0,0.829329962,"10,249.00"
20200411,Mina,SABADO,1.009229535,0,0.608796835,"10,249.00"
20200412,Mina,DOMINGO,1.076988697,0,0.809593448,"10,249.00"
20200413,Mina,LUNES,0.9522834323,0,0.991935484,"10,249.00"
20200414,Mina,MARTES,0.9711934156,0,0.667010842,"10,249.00"
20200415,Mina,MIERCOLES,0.9065991988,0,0.579231502,"10,249.00"
20200416,Mina,JUEVES,1.082627119,0,0.533631035,"10,249.00"
20200417,Mina,VIERNES,0.9989888777,0,0.625031606,"10,249.00"
20200418,Mina,SABADO,0.9751203852,0,0.767046777,"10,249.00"
20200419,Mina,DOMINGO,0.9554275965,0,0.863410354,"10,249.00"
20200420,Mina,LUNES,0.9686668032,0,0.949596774,"10,249.00"
20200421,Mina,MARTES,0.9074074074,0,0.572018585,"10,249.00"
